zinc_id,smiles
ZINC000000970363,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000001542919,CCCCCCOc1ccccc1C(N)=O
ZINC000001593302,CCOC(=O)[C@@]1(c2ccccc2)CCCN(C)CC1
ZINC000100158533,C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@@H]1O[C@@H]12
ZINC000001482169,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12
ZINC000001690603,CC[N+](C)(C)Cc1ccccc1
ZINC000003788703,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000003812925,CCCN(CCC)C(=O)[C@H](Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1
ZINC000003830574,CN1CCC[C@@H]1CCO[C@@](C)(c1ccccc1)c1ccc(Cl)cc1
ZINC000003872989,C=C(C)[C@H]1CN[C@@H](C(=O)O)[C@@H]1CC(=O)O
ZINC000003881635,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000003938642,CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O
ZINC000004172337,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
ZINC000004212915,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C
ZINC000004428527,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
ZINC000004521924,C=C1CC[C@H](O)C/C1=C\C=C1/CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C
ZINC000005159763,CC(=O)C[C@H](c1ccccc1)c1c(O)oc2cc(O)ccc2c1=O
ZINC000005783661,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O
ZINC000005975487,OCCNCCO
ZINC000012402948,C[C@@H]1OC(Cc2ccccc2)O[C@@H]1C
ZINC000018168715,O=C[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000037866091,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O
ZINC000256090847,O=C(O)CCC/C=C\C[C@@H]1[C@H](O)C[C@H](O)[C@@H]1/C=C/C(F)(F)COc1ccccc1
ZINC000000057417,Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C
ZINC000064622553,OCCN1CCN(CC/C=C2/c3ccccc3S[C@@H]3C=CC(C(F)(F)F)=C[C@H]23)CC1
ZINC000064622556,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@H](O)[C@@H](NC)[C@@]1(C)O
ZINC000064622550,OCCN1CCN(CC/C=C2/c3ccccc3S[C@H]3C=CC(C(F)(F)F)=C[C@@H]23)CC1
ZINC000003831004,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@@H]1C[C@H](O)c1ccccc1
ZINC000150347080,C=C[C@@H]1C[C@]1(NC(=O)[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)c1ccc(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)cc1)C(=O)NS(=O)(=O)c1ccccc1
ZINC000003830747,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21
ZINC000003830994,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
ZINC000053682936,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
ZINC000004216730,CC[C@@H](Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
ZINC000003799012,Fc1ccc([C@](c2ccccc2)(c2ccccc2F)n2ccnc2)cc1
ZINC000100045148,CN1C[C@@H](O)C2=C/C(=N/NC(N)=O)C(=O)C=C21
ZINC000001675361,CCN(CC)CCOC(=O)[C@@H](c1ccccc1)C1CCCCC1
ZINC000000001246,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1
ZINC000000001504,O=C(O)c1cc(O)c(O)c(O)c1
ZINC000000002151,Cn1cnc2c1c(=O)[nH]c(=O)n2C
ZINC000001693431,CCCCOC(=O)c1ccccc1C(=O)OCCCC
ZINC000003781738,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
ZINC000003779067,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
ZINC000095618744,CO[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
ZINC000095618746,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](O)C(=O)[C@]12C)C3(C)C
ZINC000095618794,CC(C)c1c(/C(O)=N/c2ccccc2O)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@H](O)C[C@H](O)CC(=O)O
ZINC000095618851,C[C@@H]1C[C@@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)O
ZINC000095618852,C[C@@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)O
ZINC000096006015,COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC
ZINC000000014669,C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
ZINC000012484934,CC1=C(/C=C\C(C)=C\C=C/C(C)=C\CO)C(C)(C)CCC1
ZINC000012503137,Oc1ccc2c(c1)[C@]13CCCC[C@@]1(O)[C@H](C2)N(CC1CCC1)CC3
ZINC000012503149,NC1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12
ZINC000012503240,C/C=C\C/C=C/CCC(=O)[C@H]1O[C@H]1C(N)=O
ZINC000002019492,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N
ZINC000002021931,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc([C@H](O)CNC(C)(C)C)c1
ZINC000005843546,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl
ZINC000005851063,NC(N)=N/C(N)=N\CCc1ccccc1
ZINC000079216653,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
ZINC000085537042,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000000057493,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
ZINC000002005534,CC(C)=C[C@H]1[C@@H](C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
ZINC000002005958,CC(C)(C)[C@H](O)/C=C/c1ccc2c(c1)OCO2
ZINC000005004658,C/C=C\C/C=C\CCC(=O)[C@H]1O[C@H]1C(N)=O
ZINC000005139136,CCCCc1nc(CCCC)n(Cc2ccc(-c3ccccc3-c3nn[nH]n3)nc2)n1
ZINC000005191096,O=C(O)CSCC(=O)N[C@@H]1CCSC1=O
ZINC000005279694,NC1=NC(=O)[C@@H](c2ccccc2)O1
ZINC000002015558,C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
ZINC000002015981,CN[C@@H]1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1
ZINC000002015997,CCOC(=O)CC(=O)N1CCS[C@@H]1COc1ccccc1OC
ZINC000002016032,N#C/C(=C1/SC[C@@H](c2ccccc2Cl)S1)n1ccnc1
ZINC000000061044,Cc1cc(=O)n(-c2ccccc2)n1C
ZINC000002013189,CC(C)=C[C@@H]1[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
ZINC000000004400,Nc1nc(NC2CC2)c2ncn([C@@H]3C=C[C@H](CO)C3)c2n1
ZINC000000000591,NC1=NC(=O)[C@H](c2ccccc2)O1
ZINC000000000786,Cc1cccc(C)c1NC(=O)[C@@H](C)N
ZINC000000002646,Cc1csc(Cl)c1NC1=NCCN1
ZINC000000056651,CCN(CC)[C@H](C)CN1c2ccccc2Sc2ccccc21
ZINC000000057204,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
ZINC000103561250,N=C1N[C@H](O)[C@H]2[C@H]3O[C@]4(O)O[C@@H]([C@@H](O)[C@]2(N1)[C@@H]4O)[C@]3(O)CO
ZINC000103592099,CO[C@H]1C[C@]23C[C@H]([C@@](C)(O)C(C)(C)C)[C@@H]1[C@H]1Oc4c(O)ccc5c4[C@]12CCN(CC1CC1)[C@@H]3C5
ZINC000000057503,C[C@H](C(=O)O)c1ccc(C(=O)c2cccs2)cc1
ZINC000000057504,C[C@@H](C(=O)O)c1ccc(C(=O)c2cccs2)cc1
ZINC000000057520,Cc1ccc(C(=O)[C@H](C)CN2CCCCC2)cc1
ZINC000000056402,CN[C@H](C)[C@@H](O)c1ccc(O)cc1
ZINC000005650754,CCOC[C@H](O)COc1ccc(NC(=O)CC[S+](C)C)cc1
ZINC000003830942,Oc1c(I)cc(I)c2cccnc12
ZINC000000538152,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
ZINC000002019996,COc1ccccc1OCCNC[C@H](O)c1ccc(C)c(S(N)(=O)=O)c1
ZINC000004097438,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF
ZINC000004097459,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O[C@H](C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1
ZINC000026892643,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl
ZINC000000895030,O=C(O)CCC(=O)O
ZINC000000967928,Oc1ccc2ccccc2c1
ZINC000000895330,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O
ZINC000000967189,CN1CC(=O)N=C1N
ZINC000103592703,CN(C)[C@@H]1C(=O)/C(=C(/O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@@H]3[C@@](C)(O)[C@@H]12
ZINC000239173596,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](C)(O)[C@@H]3C[C@H]12
ZINC000004214799,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C
ZINC000004215257,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1
ZINC000004149248,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
ZINC000000388198,NC[C@H](O)c1ccc(O)cc1
ZINC000000403588,CNC[C@H](O)c1ccc(O)cc1
ZINC000000002233,NCCc1ccc(O)cc1
ZINC000000001239,Nc1nc(N)nc(NC2CC2)n1
ZINC000003983907,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000095617646,Clc1cc2c(s1)CCN(Cc1ccccc1Cl)C2
ZINC000000899004,OC[C@@H]1NC[C@H](O)[C@H](O)[C@H]1O
ZINC000026671872,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C
ZINC000000057537,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1
ZINC000000001051,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
ZINC000001089661,CC(=O)O[C@H]1CN2CCC1CC2
ZINC000000056648,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
ZINC000000056721,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
ZINC000000057198,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
ZINC000000057262,CC(C)(C)NC[C@@H](O)c1cc(Cl)c(N)c(Cl)c1
ZINC000000057421,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
ZINC000000057251,Clc1ccc([C@@H](OCCN2CCCCC2)c2ccccc2)cc1
ZINC000000057321,C[C@@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1
ZINC000000057408,COc1ccc(OC)c([C@H](O)[C@H](C)N)c1
ZINC000000057494,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
ZINC000003830910,CN1C(=O)NC(=O)[C@](C)(C2=CCCCC2)C1=O
ZINC000003831354,C[C@@H](C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
ZINC000090647712,C[C@@H]1C[C@@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)O
ZINC000004097301,CCCC[C@H](CC)COC(=O)C[C@H](C(=O)OC[C@@H](CC)CCCC)S(=O)(=O)O
ZINC000002019886,CC(=O)N[C@@H](CCC(N)=O)C(=O)O
ZINC000002041282,O[C@](CCN1CCCCC1)(c1ccccc1)C1CCCC1
ZINC000002041360,CN1C(=O)NC(=O)[C@@](C)(C2=CCCCC2)C1=O
ZINC000004097299,CCCC[C@H](CC)COC(=O)C[C@@H](C(=O)OC[C@@H](CC)CCCC)S(=O)(=O)O
ZINC000000001522,N=C(N)N/N=C/c1c(Cl)cccc1Cl
ZINC000000032350,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
ZINC000005187769,O=C1CC(=O)NC(O)=N1
ZINC000005434436,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000006072466,CCCCCCCCCCCCCCCC(=O)O
ZINC000009212425,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1)CN2
ZINC000009212426,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@H](CNc1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1)CN2
ZINC000003781951,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O
ZINC000003779720,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2
ZINC000000000095,CN(C)CCO[C@H](c1ccccc1)c1ccc(Br)cc1
ZINC000000000164,CC(C)(C)C(=O)[C@H](Oc1ccc(Cl)cc1)n1ccnc1
ZINC000000142824,CC(=O)Nc1ccccc1
ZINC000000003742,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
ZINC000000057490,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
ZINC000030690612,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)OCC(=O)C(C)(C)C
ZINC000000538538,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O
ZINC000000053961,N/C(O)=N/S(=O)(=O)c1ccc(N)cc1
ZINC000000538163,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1
ZINC000000538507,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
ZINC000000003788,Cc1cccc(C)c1NC(=O)CN1CCCC1=O
ZINC000000020229,CCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
ZINC000000020236,CC(C)(C)NC[C@@H](O)c1ccccc1Cl
ZINC000000001898,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1
ZINC000000531272,CC(C)C[C@H](N(C)C)C1(c2ccc(Cl)cc2)CCC1
ZINC000001531007,O=C(O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000001530648,N=C(N)NCCN1CCCCCCC1
ZINC000001531029,CN(C)CCOC(=O)COc1ccc(Cl)cc1
ZINC000001530768,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C
ZINC000001530866,CCCCN(CCCC)CC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12
ZINC000001530604,O=C(O)c1cc(=O)c2cc(OC[C@@H](O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1
ZINC000001530605,O=C(O)c1cc(=O)c2cc(OC[C@H](O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1
ZINC000001533102,O=C(NCCO[N+](=O)[O-])c1cccnc1
ZINC000005442134,CC(C)NC[C@H](O)COc1cccc2c1OC[C@H](O[N+](=O)[O-])C2
ZINC000003831352,CCCN[C@@H]1CCc2nc(N)sc2C1
ZINC000003830896,O=P(O)(O)OC[C@H](O)CO
ZINC000018059633,C[C@H](O)[C@@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1
ZINC000003831173,CCN(CC)CCOC(=O)[C@@H](Cc1cccc2ccccc12)C[C@H]1CCCO1
ZINC000003831041,CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S@](C)=O)cc21
ZINC000001529215,O[C@H]1[C@H](O)CO[C@@H](O)[C@@H]1O
ZINC000003594299,N=C(N)N1CCc2ccccc2C1
ZINC000003914813,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000006845076,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1
ZINC000003830727,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@@H](O)[C@@H]1O
ZINC000003830955,CCOC(=O)CCCCCCCC[C@@H](C)c1ccc(I)cc1
ZINC000001697652,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1
ZINC000003616630,C[C@H]([C@@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
ZINC000012362955,O=C1[C@H]2CC3C[C@@H]1CC(O)(C3)C2
ZINC000012402849,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
ZINC000012402850,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]21
ZINC000022033872,CCO[C@H](CN1CCN(C[C@@H](C)C(=O)c2ccccc2)CC1)c1ccccc1
ZINC000022033882,CCO[C@@H](CN1CCN(C[C@@H](C)C(=O)c2ccccc2)CC1)c1ccccc1
ZINC000022034381,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
ZINC000022064534,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc([N+](=O)[O-])c1
ZINC000000001041,CC[N+](C)(C)Cc1ccccc1Br
ZINC000000010402,CN(C)CCCN1c2ccccc2Sc2ccccc21
ZINC000001713960,CN1CCC[C@@H](CC2c3ccccc3Sc3ccccc32)C1
ZINC000001856108,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C
ZINC000006846023,CCCCCCCCCCCCCCCC[N+](C)(C)C
ZINC000012404515,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1
ZINC000012405253,Nc1cccc2c(=O)[nH]nc(O)c12
ZINC000001481831,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2
ZINC000004481936,O=C1/C(=C/c2cccs2)CCC/C1=C\c1cccs1
ZINC000001481877,CN1CCC[C@H](CC2c3ccccc3Sc3ccccc32)C1
ZINC000001481966,CCN(CCCc1ccccc1)CCCc1ccccc1
ZINC000001482035,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21
ZINC000001482077,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)/N=C(\O)NC3CCCCC3)cc1)C(=O)C2(C)C
ZINC000001482137,CN1C(C)(C)CCCC1(C)C
ZINC000001482101,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21
ZINC000000601274,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
ZINC000000607861,CC(C)c1c(CN(C)[C@H](C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O
ZINC000000607900,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1
ZINC000000608204,O=C(O)c1ccc(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1
ZINC000000608213,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
ZINC000001668588,CN(C)CCO[C@@H](c1ccccc1)c1ccc(Br)cc1
ZINC000008214644,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
ZINC000009212424,C=C[C@@H]1CN2CC[C@H]1C[C@@H]2[C@H](O)c1ccnc2ccc(OC)cc12
ZINC000100090021,Cc1cc(=N)c2ccccc2n1CCCCCCCCCCn1c(C)cc(=N)c2ccccc21
ZINC000000129343,OC[C@H](O)COc1ccc(Cl)cc1
ZINC000000135992,O=C(O[C@H]1CN2CCC1CC2)c1ccccc1
ZINC000000156801,CCOc1ccc(NC(=O)C[C@H](C)O)cc1
ZINC000003812889,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C
ZINC000000001283,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1
ZINC000000001300,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
ZINC000000001329,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21
ZINC000034676244,N[C@H]1CON=C1O
ZINC000000001098,O=c1nc(O)c2ccccc2o1
ZINC000000968354,CCC[C@H](C)[C@]1(CC)C(=O)N=C(S)NC1=O
ZINC000000402980,CC[C@@H](NC(C)C)[C@H](O)c1ccc(O)c(O)c1
ZINC000001596184,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1
ZINC000037868226,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]12
ZINC000000125047,O=C(O)c1cc(-c2ccccc2)nc2ccccc12
ZINC000000158585,OCc1ccccn1
ZINC000000119403,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1
ZINC000000119632,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
ZINC000000120181,CN1CCO[C@@H](c2ccccc2)c2ccccc2C1
ZINC000000001402,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl
ZINC000000006588,CCCN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C
ZINC000000405331,C[C@H]1C[C@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1
ZINC000000402979,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c(O)c1
ZINC000000402981,CC[C@@H](NC(C)C)[C@@H](O)c1ccc(O)c(O)c1
ZINC000000006486,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
ZINC000000013748,c1ccc2c(c1)OC[C@H](C1=NCCN1)O2
ZINC000000000189,C[C@@H]1C[C@@H](OC(=O)[C@H](O)c2ccccc2)CC(C)(C)C1
ZINC000000001028,NCCc1cc[nH]n1
ZINC000000001808,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1
ZINC000000000654,C[C@H](C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
ZINC000001530598,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
ZINC000002149829,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1
ZINC000000002181,O=c1oc2cc(O)ccc2s1
ZINC000000002202,CCN(CC)c1cc(C)nc2ncnn12
ZINC000000002232,Cc1ccc(C(C)C)c(OCC2=NCCN2)c1
ZINC000001909090,COC(=O)CCC(=O)CN
ZINC000000002264,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21
ZINC000000005298,CN(C)CCc1c[nH]c2ccc(C[C@@H]3COC(=O)N3)cc12
ZINC000014880007,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@H]2[C@@H]5O)N3[C@@H]1O
ZINC000030726863,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C
ZINC000003874215,C=N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O)c1ccccc1
ZINC000003874217,C=N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@H]2C(=O)O)c1ccccc1
ZINC000003781245,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1
ZINC000056897668,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
ZINC000003874214,C=N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1
